"역코드","역명","승강기명","운행구간","설치위치","운행상태","승강기 구분"
"2635","청구(6)","에스컬레이터 5호기","M1-B1","지하 M1-B1","사용가능","ES"
"2635","청구(6)","에스컬레이터 6호기","M1-B1","지하 M1-B1","사용가능","ES"
"2635","청구(6)","에스컬레이터 7호기","M1-B1","지하 M1-B1","사용가능","ES"
"2635","청구(6)","에스컬레이터 8호기","M1-B1","지하 M1-B1","사용가능","ES"
"2635","청구(6)","에스컬레이터 9호기","","지하 M1-B1","사용가능","ES"
"2636","신당(6)","MRL엘리베이터 1호기","B1-B3","지하 B1-B3","사용가능","EV"
"2636","신당(6)","MRL엘리베이터 2호기","","11번출구","사용가능","EV"
"2636","신당(6)","수평보행기 1호기","B2","B2","사용가능","MW"
"2636","신당(6)","수평보행기 2호기","B2","B2","사용가능","MW"
"2636","신당(6)","에스컬레이터 10호기","","지하","사용가능","ES"
"2636","신당(6)","에스컬레이터 11호기","환B1-B2","지하 환B1-B2","사용가능","ES"
"2636","신당(6)","에스컬레이터 12호기","환B1-B2","지하 환B1-B2","사용가능","ES"
"2636","신당(6)","에스컬레이터 13호기","환B1-B2","지하 환B1-B2","사용가능","ES"
"2636","신당(6)","에스컬레이터 14호기","환B1-B2","지하 환B1-B2","사용가능","ES"
"2636","신당(6)","에스컬레이터 15호기","","지하","사용가능","ES"
"2636","신당(6)","에스컬레이터 16호기","","지하","사용가능","ES"
"2636","신당(6)","에스컬레이터 17호기","","지하","사용가능","ES"
"2636","신당(6)","에스컬레이터 18호기","","지하","사용가능","ES"
"2636","신당(6)","에스컬레이터 1호기","B2-B3","지하 B2-B3","사용가능","ES"
"2636","신당(6)","에스컬레이터 2호기","B2-B3","지하 B2-B3","사용가능","ES"
"2636","신당(6)","에스컬레이터 3호기","B1-B3","지하 B1-B3","사용가능","ES"
"2636","신당(6)","에스컬레이터 4호기","B1-B3","지하 B1-B3","사용가능","ES"
"2636","신당(6)","에스컬레이터 5호기","B1-B3","지하 B1-B3","사용가능","ES"
"2636","신당(6)","에스컬레이터 6호기","B1-B3","지하 B1-B3","사용가능","ES"
"2636","신당(6)","에스컬레이터 7호기","","지하 B1-B3","사용가능","ES"
"2636","신당(6)","에스컬레이터 8호기","F1-B1","10번출구","사용가능","ES"
"2636","신당(6)","에스컬레이터 9호기","","지하","사용가능","ES"
"2636","신당(6)","휠체어리프트 1호기","6호선승환용","지하 6호선승환용","사용가능","WL"
"2636","신당(6)","휠체어리프트 2호기","승환홀","지하 승환홀","사용가능","WL"
"2636","신당(6)","휠체어리프트 3호기","2호선환승","지하 2호선환승","사용가능","WL"
"2636","신당(6)","휠체어리프트 4호기","2호선환승","지하 2호선환승","사용가능","WL"
"2636","신당(6)","휠체어리프트 5호기","9번출구","9번출구","사용가능","WL"
"2637","동묘앞","MRL엘리베이터 1호기","B2-B3","지하 B2-B3","사용가능","EV"
"2637","동묘앞","MRL엘리베이터 2호기","B2-B3(환승)","지하 B2-B3(환승)","사용가능","EV"
"2637","동묘앞","에스컬레이터 10호기","F1-M1","8번출구","사용가능","ES"
"2637","동묘앞","에스컬레이터 11호기","B3-B4","지하 B3-B4","사용가능","ES"
"2637","동묘앞","에스컬레이터 12호기","B3-B4","지하 B3-B4","사용가능","ES"
"2637","동묘앞","에스컬레이터 1호기","B2-B3","지하 B2-B3","사용가능","ES"
"2637","동묘앞","에스컬레이터 2호기","B2-B3","지하 B2-B3","사용가능","ES"
"2637","동묘앞","에스컬레이터 3호기","환B2-B3","지하 환B2-B3","사용가능","ES"
"2637","동묘앞","에스컬레이터 4호기","환B2-B3","지하 환B2-B3","사용가능","ES"
"2637","동묘앞","에스컬레이터 5호기","B1-B2","지하 B1-B2","사용가능","ES"
"2637","동묘앞","에스컬레이터 6호기","B1-B2","지하 B1-B2","사용가능","ES"
"2637","동묘앞","에스컬레이터 7호기","환승통로","지하 환승통로","사용가능","ES"
"2637","동묘앞","에스컬레이터 8호기","M1-B1","지하 M1-B1","사용가능","ES"
"2637","동묘앞","에스컬레이터 9호기","F1-M1","8번출구","사용가능","ES"
"2637","동묘앞","휠체어리프트 1호기","","지하","사용가능","WL"
"2637","동묘앞","휠체어리프트 2호기","내부용","5번출구","사용가능","WL"
"2637","동묘앞","휠체어리프트 3호기","","지하","사용가능","WL"
"2638","창신","MRL엘리베이터 1호기","B1-B4","지하 B1-B4","사용가능","EV"
"2638","창신","MRL엘리베이터 2호기","F1-B1","3번출구","사용가능","EV"
"2638","창신","MRL엘리베이터 3호기","","지하","사용가능","EV"
"2638","창신","에스컬레이터 1호기","B1-B3","지하 B1-B3","사용가능","ES"
"2638","창신","에스컬레이터 2호기","B1-B3","지하 B1-B3","사용가능","ES"
"2638","창신","에스컬레이터 3호기","M1-B1","지하 M1-B1","사용가능","ES"
"2638","창신","휠체어리프트 1호기","","지하","사용가능","WL"
"2639","보문","MRL엘리베이터 1호기","B2-B3","지하 B2-B3","사용가능","EV"
"2639","보문","에스컬레이터 1호기","B1-B2","지하 B1-B2","사용가능","ES"
"2639","보문","에스컬레이터 2호기","B1-B2","지하 B1-B2","사용가능","ES"
"2640","안암","MRL엘리베이터 1호기","B2-B3","지하 B2-B3","사용가능","EV"
"2640","안암","MRL엘리베이터 2호기","B2-B3","지하 B2-B3","사용가능","EV"
"2640","안암","MRL엘리베이터 3호기","F1-B2","1번출구","사용가능","EV"
"2640","안암","에스컬레이터 1호기","M1-B1","지하 M1-B1","사용가능","ES"
"2640","안암","에스컬레이터 2호기","M1-B1","지하 M1-B1","사용가능","ES"
"2640","안암","에스컬레이터 3호기","M1-B1","지하 M1-B1","사용가능","ES"
"2640","안암","에스컬레이터 4호기","M1-B1","지하 M1-B1","사용가능","ES"
"2640","안암","에스컬레이터 5호기","","지하","사용가능","ES"
"2640","안암","에스컬레이터 6호기","","지하","사용가능","ES"
"2641","고려대","MRL엘리베이터 1호기","B1-B4","지하 B1-B4","사용가능","EV"
"2641","고려대","MRL엘리베이터 2호기","B1-B4","지하 B1-B4","사용가능","EV"
"2641","고려대","MRL엘리베이터 3호기","F1-B1","1번출구","사용가능","EV"
"2641","고려대","MRL엘리베이터 4호기","F1-B1","2번출구","사용가능","EV"
"2641","고려대","에스컬레이터 10호기","B4-B3","B4-B3","사용가능","ES"
"2641","고려대","에스컬레이터 11호기","B4-B3","B4-B3","사용가능","ES"
"2641","고려대","에스컬레이터 12호기","B4-B3","B4-B3","사용가능","ES"
"2641","고려대","에스컬레이터 1호기","B1-B2","B1-B2","사용가능","ES"
"2641","고려대","에스컬레이터 2호기","B1-B2","B1-B2","사용가능","ES"
"2641","고려대","에스컬레이터 3호기","M1-B1","M1-B1","사용가능","ES"
"2641","고려대","에스컬레이터 4호기","M1-B1","M1-B1","사용가능","ES"
"2641","고려대","에스컬레이터 5호기","F1-B1","6번출구","사용가능","ES"
"2641","고려대","에스컬레이터 6호기","F1-B1","F1-B1","사용가능","ES"
"2641","고려대","에스컬레이터 7호기","M1-B1","M1-B1","사용가능","ES"
"2641","고려대","에스컬레이터 8호기","M1-B1","M1-B1","사용가능","ES"
"2641","고려대","에스컬레이터 9호기","B4-B3","지하 B4-B3","사용가능","ES"
"2642","월곡","MRL엘리베이터 1호기","B2-B3","지하 B2-B3","사용가능","EV"
"2642","월곡","MRL엘리베이터 2호기","B2-B3","지하 B2-B3","사용가능","EV"
"2642","월곡","MRL엘리베이터 3호기","F1-B2","5번출구","사용가능","EV"
"2642","월곡","에스컬레이터 10호기","","지하","사용가능","ES"
"2642","월곡","에스컬레이터 11호기","","1번","사용가능","ES"
"2642","월곡","에스컬레이터 12호기","","1번","사용가능","ES"
"2642","월곡","에스컬레이터 1호기","M1-B1","M1-B1","사용가능","ES"
"2642","월곡","에스컬레이터 2호기","M1-B1","M1-B1","사용가능","ES"
"2642","월곡","에스컬레이터 3호기","F1-M1","F1-M1","사용가능","ES"
"2642","월곡","에스컬레이터 4호기","F1-M1","F1-M1","사용가능","ES"
"2642","월곡","에스컬레이터 5호기","F1-M1","F1-M1","사용가능","ES"
"2642","월곡","에스컬레이터 6호기","F1-M1","F1-M1","사용가능","ES"
"2642","월곡","에스컬레이터 7호기","","지하","사용가능","ES"
"2642","월곡","에스컬레이터 8호기","B3-B2","B3-B2","사용가능","ES"
"2642","월곡","에스컬레이터 9호기","","지하","사용가능","ES"
"2642","월곡","휠체어리프트 1호기","B1-B2","B1-B2","사용가능","WL"
"2643","상월곡(한국과학기술연구원)","MRL엘리베이터 1호기","F1-B2","4번출구","사용가능","EV"
"2643","상월곡(한국과학기술연구원)","에스컬레이터 1호기","M1-B1","M1-B1","사용가능","ES"
"2643","상월곡(한국과학기술연구원)","에스컬레이터 2호기","M1-B1","M1-B1","사용가능","ES"
